,Partner,Dependents,tenure,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,payment_Bank_transfer_auto,payment_Credit_card_auto,payment_Electronic_check,payment_Mailed_check,contract_Month_to_month,contract_One_year,contract_Two_year,gender_Female,gender_Male,SC_False,SC_True,IS_DSL,IS_Fiber_optic,IS_No
2993,1,1,1,1,0,1,1,1,1,1,1,0,20.4,20.4,0,False,False,False,True,False,True,False,False,True,True,False,False,False,True
2994,1,0,62,0,1,2,2,0,2,0,0,1,38.6,2345.55,0,False,True,False,False,False,False,True,False,True,True,False,True,False,False
2995,0,0,1,0,1,0,0,0,0,0,0,0,25.25,25.25,0,True,False,False,False,True,False,False,True,False,True,False,True,False,False
2996,0,0,18,1,2,2,0,2,0,0,0,1,60.6,1156.35,0,False,False,False,True,True,False,False,True,False,True,False,True,False,False
2997,1,0,69,1,2,0,2,0,0,2,0,1,89.95,6143.15,1,False,False,True,False,True,False,False,False,True,False,True,False,True,False
2998,0,0,2,1,0,0,2,0,0,0,0,1,74.75,144.8,0,False,False,True,False,True,False,False,False,True,True,False,False,True,False
2999,1,1,19,1,0,1,1,1,1,1,1,0,20.6,414.95,0,False,False,False,True,True,False,False,False,True,True,False,False,False,True
3000,0,0,12,1,2,0,0,0,0,2,0,1,84.45,1059.55,1,False,False,True,False,True,False,False,False,True,True,False,False,True,False
3001,0,0,9,1,0,1,1,1,1,1,1,0,20.4,181.8,0,False,False,False,True,True,False,False,False,True,True,False,False,False,True
3002,0,0,27,1,0,2,0,2,2,2,2,0,81.7,2212.55,0,False,False,True,False,False,True,False,False,True,True,False,True,False,False
3003,0,1,27,1,2,0,0,0,2,0,0,1,79.5,2180.55,1,False,False,True,False,True,False,False,False,True,True,False,False,True,False
3004,1,1,1,1,0,0,0,0,0,2,2,0,89.15,89.15,1,False,False,False,True,True,False,False,False,True,True,False,False,True,False
3005,0,0,24,1,0,1,1,1,1,1,1,1,20.3,459.95,0,False,False,False,True,True,False,False,True,False,False,True,False,False,True
3006,0,0,14,1,2,0,0,0,0,0,0,1,74.95,1036.75,1,False,False,True,False,True,False,False,False,True,False,True,False,True,False
3007,0,0,32,1,0,0,2,0,0,0,0,1,74.4,2276.95,1,False,False,True,False,True,False,False,True,False,False,True,False,True,False
3008,0,0,11,1,0,1,1,1,1,1,1,0,20.0,211.95,0,False,False,False,True,False,True,False,True,False,True,False,False,False,True
3009,0,0,1,1,2,1,1,1,1,1,1,1,25.0,25.0,0,False,False,False,True,True,False,False,False,True,True,False,False,False,True
3010,0,1,38,1,2,2,0,0,0,0,0,1,80.45,3162.65,0,False,False,False,True,True,False,False,False,True,False,True,False,True,False
3011,1,1,9,1,0,1,1,1,1,1,1,0,19.75,210.65,0,False,False,False,True,False,False,True,True,False,True,False,False,False,True
3012,1,1,54,1,2,2,2,0,2,0,0,1,65.65,3566.7,0,False,True,False,False,False,False,True,False,True,True,False,True,False,False
3013,0,0,29,1,2,0,0,0,0,2,2,1,71.0,2080.1,0,False,True,False,False,False,True,False,True,False,True,False,True,False,False
3014,1,0,44,1,2,0,0,2,0,2,0,1,89.2,4040.2,0,False,False,True,False,True,False,False,False,True,False,True,False,True,False
3015,1,1,59,1,0,2,2,2,2,2,2,1,86.75,5186.0,0,False,False,True,False,False,False,True,False,True,True,False,True,False,False
3016,0,0,3,1,0,0,0,0,0,0,2,1,55.3,196.15,1,False,False,True,False,True,False,False,True,False,True,False,True,False,False
3017,1,1,18,1,0,2,2,0,2,0,0,1,61.5,1087.45,0,False,False,False,True,False,True,False,True,False,True,False,True,False,False
3018,0,0,67,1,2,1,1,1,1,1,1,0,25.1,1672.15,0,False,True,False,False,False,False,True,False,True,False,True,False,False,True
3019,1,1,22,1,0,0,2,0,2,0,0,0,55.15,1206.05,1,False,False,True,False,True,False,False,True,False,True,False,True,False,False
3020,0,1,33,0,1,2,0,0,2,0,0,0,34.05,1113.95,0,False,True,False,False,False,True,False,False,True,True,False,True,False,False
3021,0,0,5,1,0,1,1,1,1,1,1,0,19.95,107.05,0,False,False,False,True,True,False,False,False,True,True,False,False,False,True
3022,0,0,2,1,0,1,1,1,1,1,1,0,19.95,38.15,0,False,False,False,True,True,False,False,True,False,True,False,False,False,True
3023,1,1,72,1,2,2,2,2,2,2,2,0,89.7,6339.3,0,False,True,False,False,False,False,True,False,True,True,False,True,False,False
3024,0,1,9,1,0,1,1,1,1,1,1,0,20.4,184.1,0,False,False,False,True,True,False,False,False,True,True,False,False,False,True
3025,1,1,67,1,2,1,1,1,1,1,1,0,26.3,1688.9,0,False,False,False,True,False,False,True,False,True,True,False,False,False,True
3026,1,0,16,1,2,0,0,0,0,2,0,1,84.95,1378.25,1,False,False,True,False,True,False,False,True,False,True,False,False,True,False
3027,0,0,8,1,0,1,1,1,1,1,1,1,20.7,137.6,0,False,False,False,True,True,False,False,True,False,True,False,False,False,True
3028,0,0,5,0,1,2,2,2,2,0,0,1,43.25,219.0,1,False,False,False,True,True,False,False,False,True,True,False,True,False,False
3029,1,1,23,1,2,0,0,0,0,0,0,1,48.35,1067.15,1,False,True,False,False,False,True,False,False,True,True,False,True,False,False
3030,0,0,1,1,0,0,0,0,0,2,0,1,79.55,79.55,1,False,False,True,False,True,False,False,False,True,True,False,False,True,False
3031,1,0,50,1,0,0,0,0,0,0,0,1,71.05,3444.85,1,False,False,True,False,True,False,False,True,False,False,True,False,True,False
3032,0,0,17,1,0,1,1,1,1,1,1,0,19.45,369.05,0,False,True,False,False,False,False,True,False,True,True,False,False,False,True
3033,1,0,68,1,2,2,2,2,0,2,2,1,110.8,7553.6,0,True,False,False,False,False,False,True,True,False,True,False,False,True,False
3034,0,0,1,1,2,0,0,0,0,2,0,0,84.5,84.5,1,False,False,True,False,True,False,False,False,True,True,False,False,True,False
3035,1,0,25,1,0,0,0,0,0,0,0,1,69.3,1813.1,0,False,False,True,False,True,False,False,True,False,False,True,False,True,False
3036,0,0,67,0,1,2,0,2,2,2,0,1,49.35,3321.35,0,True,False,False,False,False,True,False,False,True,True,False,True,False,False
3037,0,0,32,1,0,1,1,1,1,1,1,0,20.35,707.5,0,False,True,False,False,False,True,False,False,True,True,False,False,False,True
3038,1,0,67,1,2,2,2,0,0,2,2,1,105.6,7112.15,0,False,False,True,False,False,True,False,True,False,False,True,False,True,False
3039,1,0,72,0,1,2,2,2,2,2,2,1,64.45,4641.1,0,False,True,False,False,False,False,True,False,True,False,True,True,False,False
3040,1,0,71,1,2,0,2,2,2,2,2,1,108.6,7690.9,1,False,True,False,False,False,False,True,False,True,True,False,False,True,False
3041,0,1,1,1,0,0,2,0,0,0,0,1,49.9,49.9,0,False,False,True,False,True,False,False,False,True,True,False,True,False,False
3042,0,0,46,0,1,0,2,0,0,0,0,0,30.3,1380.1,1,True,False,False,False,True,False,False,False,True,True,False,True,False,False
3043,0,0,2,0,1,0,0,2,0,0,0,1,30.4,78.65,1,False,False,True,False,True,False,False,True,False,False,True,True,False,False
3044,0,0,1,1,0,0,0,0,0,0,0,1,45.4,45.4,1,False,False,False,True,True,False,False,True,False,True,False,True,False,False
3045,1,0,48,1,0,0,2,2,0,0,2,1,65.65,3094.65,0,False,False,True,False,False,True,False,True,False,True,False,True,False,False
3046,1,0,61,1,2,0,0,2,2,2,2,1,103.3,6518.35,0,True,False,False,False,False,True,False,True,False,True,False,False,True,False
3047,1,0,32,1,0,0,2,0,0,0,2,0,84.15,2585.95,1,True,False,False,False,True,False,False,True,False,True,False,False,True,False
3048,0,0,2,1,0,0,0,0,0,0,0,0,44.45,82.7,0,False,False,True,False,True,False,False,True,False,True,False,True,False,False
3049,0,0,3,1,0,1,1,1,1,1,1,0,19.75,58.85,1,False,False,True,False,True,False,False,True,False,True,False,False,False,True
3050,0,0,5,1,0,0,0,0,2,0,2,1,85.4,425.9,1,False,True,False,False,True,False,False,True,False,True,False,False,True,False
3051,1,1,71,1,2,2,2,2,2,2,2,0,89.9,6342.7,0,True,False,False,False,False,False,True,True,False,True,False,True,False,False
3052,1,0,37,1,2,2,0,0,0,0,0,1,55.05,2030.75,0,False,False,False,True,True,False,False,False,True,True,False,True,False,False
3053,1,1,65,1,2,0,0,2,2,2,2,1,104.1,6700.05,0,True,False,False,False,False,False,True,False,True,True,False,False,True,False
3054,0,1,67,1,2,0,2,0,2,2,2,1,106.6,7244.7,0,True,False,False,False,False,True,False,True,False,True,False,False,True,False
3055,0,1,49,1,2,0,0,0,0,0,0,0,75.2,3678.3,1,False,True,False,False,True,False,False,False,True,True,False,False,True,False
3056,1,1,50,1,2,2,0,0,2,2,0,1,70.5,3486.65,0,False,True,False,False,False,False,True,False,True,True,False,True,False,False
3057,1,1,25,1,0,1,1,1,1,1,1,0,19.6,411.15,0,False,False,True,False,False,True,False,False,True,True,False,False,False,True
3058,0,1,17,1,2,0,0,2,0,0,0,1,55.85,937.5,1,False,False,False,True,False,True,False,True,False,True,False,True,False,False
3059,1,1,64,1,2,1,1,1,1,1,1,1,24.05,1559.15,0,False,False,False,True,False,False,True,True,False,True,False,False,False,True
3060,1,0,25,0,1,0,0,2,0,2,0,1,38.1,970.4,0,False,True,False,False,False,True,False,False,True,True,False,True,False,False
3061,0,0,23,1,2,0,2,2,0,2,2,1,106.4,2483.5,1,False,False,True,False,True,False,False,False,True,False,True,False,True,False
3062,1,0,24,0,1,0,0,2,2,0,0,0,34.25,828.2,0,False,False,False,True,True,False,False,False,True,False,True,True,False,False
3063,0,0,37,1,2,0,0,2,0,2,2,1,100.05,3810.55,0,False,False,True,False,True,False,False,True,False,True,False,False,True,False
3064,0,0,21,1,0,0,0,0,0,0,0,1,68.65,1493.2,0,False,False,True,False,True,False,False,True,False,True,False,False,True,False
3065,0,0,1,1,0,0,0,0,0,0,0,1,45.8,45.8,0,False,False,False,True,True,False,False,False,True,True,False,True,False,False
3066,0,0,10,1,2,0,0,0,0,0,0,1,75.75,777.3,0,False,False,False,True,True,False,False,True,False,True,False,False,True,False
3067,0,0,6,1,0,0,2,0,0,0,2,1,84.4,556.35,1,False,False,True,False,True,False,False,False,True,True,False,False,True,False
3068,1,0,51,1,2,2,2,0,0,0,2,1,96.4,4911.05,0,False,True,False,False,False,True,False,False,True,True,False,False,True,False
3069,0,0,10,1,0,1,1,1,1,1,1,1,20.55,187.35,0,False,False,False,True,True,False,False,True,False,True,False,False,False,True
3070,0,0,6,0,1,2,2,0,2,0,2,0,50.95,307.6,0,False,True,False,False,True,False,False,True,False,True,False,True,False,False
3071,1,1,47,1,2,2,2,2,2,2,2,1,90.5,4318.35,0,False,False,False,True,False,False,True,False,True,True,False,True,False,False
3072,1,1,61,1,2,2,2,2,2,0,2,1,79.4,4820.55,0,False,False,True,False,False,True,False,True,False,True,False,True,False,False
3073,0,0,52,0,1,2,2,2,0,2,2,1,58.75,3038.55,0,True,False,False,False,False,False,True,True,False,True,False,True,False,False
3074,1,1,35,1,2,2,2,0,0,0,0,1,59.45,2136.9,0,False,True,False,False,True,False,False,True,False,True,False,True,False,False
3075,1,0,71,1,2,0,2,2,0,2,2,1,105.7,7472.15,0,True,False,False,False,False,True,False,False,True,True,False,False,True,False
3076,0,0,6,1,0,2,2,0,0,0,0,0,56.25,389.1,1,False,False,True,False,True,False,False,True,False,True,False,True,False,False
3077,1,0,45,1,0,2,0,2,0,0,0,0,53.3,2296.25,0,False,True,False,False,False,False,True,False,True,True,False,True,False,False
3078,0,0,2,1,2,0,0,0,0,2,0,1,85.55,187.45,1,False,False,True,False,True,False,False,True,False,False,True,False,True,False
3079,0,0,4,1,0,0,2,0,0,2,2,1,68.65,261.25,1,True,False,False,False,True,False,False,True,False,True,False,True,False,False
3080,0,0,2,0,1,0,0,0,0,0,0,0,24.3,38.45,0,False,False,False,True,True,False,False,False,True,True,False,True,False,False
3081,0,0,4,1,0,0,0,0,0,2,0,0,77.85,299.2,1,False,False,True,False,True,False,False,False,True,True,False,False,True,False
3082,0,0,51,1,2,2,0,0,2,0,0,0,59.9,3043.6,0,False,True,False,False,False,True,False,False,True,True,False,True,False,False
3083,1,1,60,1,2,1,1,1,1,1,1,0,23.95,1506.4,0,False,True,False,False,False,True,False,False,True,True,False,False,False,True
3084,0,0,9,1,0,1,1,1,1,1,1,1,20.15,163.7,0,False,False,False,True,False,True,False,False,True,True,False,False,False,True
3085,0,0,3,1,2,0,2,2,0,2,2,1,105.35,323.25,1,True,False,False,False,True,False,False,False,True,True,False,False,True,False
3086,0,0,17,1,2,0,0,2,2,0,2,1,95.65,1640.0,0,True,False,False,False,True,False,False,False,True,True,False,False,True,False
3087,0,0,8,1,2,0,0,0,0,2,0,1,87.05,762.1,1,False,False,True,False,True,False,False,True,False,True,False,False,True,False
3088,1,1,46,1,0,2,0,2,2,2,2,0,81.0,3846.35,0,False,False,False,True,False,False,True,False,True,True,False,True,False,False
3089,0,0,68,1,0,2,2,2,2,2,2,1,82.45,5646.6,0,False,True,False,False,False,False,True,True,False,True,False,True,False,False
3090,0,0,1,1,0,0,0,0,0,2,0,1,53.5,53.5,1,False,False,False,True,True,False,False,False,True,True,False,True,False,False
3091,1,0,4,1,0,1,1,1,1,1,1,0,20.5,79.05,0,True,False,False,False,False,True,False,True,False,True,False,False,False,True
3092,0,0,1,0,1,0,0,0,0,0,0,1,25.1,25.1,1,False,False,False,True,True,False,False,True,False,True,False,True,False,False
3093,0,1,28,1,0,0,2,0,2,0,0,1,54.4,1516.6,0,False,True,False,False,False,True,False,False,True,True,False,True,False,False
3094,0,0,39,1,0,0,2,0,0,2,0,1,58.6,2224.5,0,False,True,False,False,False,True,False,True,False,True,False,True,False,False
3095,0,0,11,1,0,0,0,2,0,0,2,0,84.8,888.75,0,False,False,True,False,True,False,False,False,True,True,False,False,True,False
3096,1,0,71,0,1,0,2,2,2,2,2,1,61.4,4310.35,0,False,True,False,False,False,False,True,True,False,True,False,True,False,False
3097,0,1,2,1,0,1,1,1,1,1,1,0,20.4,42.9,0,False,False,False,True,True,False,False,False,True,True,False,False,False,True
3098,1,0,30,1,0,0,2,2,0,0,0,1,79.65,2365.15,1,False,False,False,True,True,False,False,False,True,False,True,False,True,False
3099,0,0,17,1,0,1,1,1,1,1,1,0,20.15,353.65,0,False,False,False,True,False,True,False,True,False,True,False,False,False,True
3100,1,0,55,1,2,0,2,2,0,2,0,1,94.45,5073.1,0,False,True,False,False,True,False,False,True,False,True,False,False,True,False
3101,0,0,58,1,2,2,0,0,0,0,0,1,79.8,4526.85,0,True,False,False,False,True,False,False,True,False,True,False,False,True,False
3102,0,0,5,1,0,2,0,0,2,0,0,0,54.2,308.25,1,False,False,True,False,True,False,False,True,False,True,False,True,False,False
3103,0,0,1,1,0,1,1,1,1,1,1,1,19.45,19.45,1,False,False,True,False,True,False,False,True,False,False,True,False,False,True
3104,0,0,9,1,2,0,0,0,0,0,0,1,74.05,678.45,0,False,False,True,False,True,False,False,False,True,False,True,False,True,False
3105,0,0,26,1,0,0,0,0,2,0,0,0,49.15,1237.3,0,True,False,False,False,True,False,False,False,True,True,False,True,False,False
3106,0,0,50,1,0,1,1,1,1,1,1,0,19.4,1023.95,0,False,True,False,False,False,False,True,True,False,True,False,False,False,True
3107,1,0,72,1,2,2,2,2,2,2,2,1,113.65,8182.75,0,True,False,False,False,False,False,True,True,False,True,False,False,True,False
3108,0,1,43,1,0,2,2,0,2,2,2,1,106.0,4532.3,0,False,True,False,False,False,True,False,True,False,True,False,False,True,False
3109,0,0,56,1,2,1,1,1,1,1,1,1,25.95,1444.05,0,True,False,False,False,False,False,True,False,True,True,False,False,False,True
3110,0,0,1,1,0,1,1,1,1,1,1,0,19.1,19.1,0,False,False,False,True,True,False,False,True,False,True,False,False,False,True
3111,1,1,72,1,2,0,2,2,0,2,2,1,103.4,7372.65,1,False,False,True,False,False,False,True,False,True,True,False,False,True,False
3112,1,0,72,1,2,2,2,0,2,0,2,1,100.55,7325.1,0,True,False,False,False,False,False,True,False,True,True,False,False,True,False
3113,1,0,36,1,2,0,0,0,0,2,2,1,95.4,3474.2,0,False,False,True,False,True,False,False,False,True,True,False,False,True,False
3114,0,0,5,1,0,0,0,2,2,2,2,0,75.15,392.65,0,True,False,False,False,True,False,False,False,True,True,False,True,False,False
3115,0,0,13,1,2,0,2,2,0,0,0,1,84.45,1058.6,1,False,False,True,False,True,False,False,True,False,True,False,False,True,False
3116,0,0,44,1,0,0,2,2,0,0,2,0,89.15,3990.75,0,False,True,False,False,False,True,False,True,False,False,True,False,True,False
3117,1,1,70,1,2,0,2,2,2,2,2,1,107.9,7475.85,0,False,False,True,False,False,True,False,True,False,False,True,False,True,False
3118,0,0,44,1,0,1,1,1,1,1,1,0,19.5,835.5,0,False,True,False,False,False,True,False,False,True,True,False,False,False,True
3119,1,0,32,1,2,0,0,0,0,2,0,1,85.95,2628.6,1,False,True,False,False,True,False,False,True,False,False,True,False,True,False
3120,1,0,69,1,2,1,1,1,1,1,1,1,24.95,1718.35,0,False,True,False,False,False,False,True,True,False,True,False,False,False,True
3121,0,0,16,1,0,0,0,0,2,2,0,0,59.4,1023.9,1,False,False,True,False,True,False,False,True,False,False,True,True,False,False
3122,1,1,68,1,0,1,1,1,1,1,1,0,19.5,1193.55,0,True,False,False,False,False,True,False,False,True,False,True,False,False,True
3123,0,0,16,1,0,0,0,0,0,0,0,1,69.95,1205.5,0,False,True,False,False,True,False,False,False,True,True,False,False,True,False
3124,1,1,68,1,0,2,2,0,2,2,2,0,82.85,5776.45,0,True,False,False,False,False,False,True,False,True,True,False,True,False,False
3125,0,0,4,1,0,1,1,1,1,1,1,0,19.0,78.9,0,False,False,False,True,True,False,False,False,True,True,False,False,False,True
3126,1,1,26,0,1,2,2,0,2,0,0,0,38.85,1025.15,0,False,True,False,False,True,False,False,True,False,True,False,True,False,False
3127,0,0,29,0,1,0,2,0,0,0,0,1,30.6,856.35,1,False,False,True,False,True,False,False,True,False,True,False,True,False,False
3128,0,1,5,1,0,1,1,1,1,1,1,0,20.35,122.0,0,False,True,False,False,True,False,False,False,True,True,False,False,False,True
3129,1,0,70,1,2,0,2,2,0,2,0,1,95.0,6602.9,0,True,False,False,False,False,True,False,False,True,True,False,False,True,False
3130,1,0,24,1,0,2,0,0,2,2,2,0,74.4,1712.9,0,True,False,False,False,False,True,False,False,True,True,False,True,False,False
3131,1,0,72,1,2,2,2,2,2,0,2,0,78.45,5682.25,0,True,False,False,False,False,False,True,True,False,False,True,True,False,False
3132,0,0,1,1,0,0,0,0,2,0,0,1,74.3,74.3,0,False,False,False,True,True,False,False,False,True,True,False,False,True,False
3133,1,0,70,0,1,0,2,2,2,0,2,1,51.05,3635.15,0,True,False,False,False,False,True,False,False,True,True,False,True,False,False
3134,1,1,36,1,0,1,1,1,1,1,1,0,19.2,702.9,0,True,False,False,False,True,False,False,True,False,True,False,False,False,True
3135,0,0,38,1,2,0,0,0,2,2,2,1,99.55,3734.25,1,False,False,True,False,True,False,False,True,False,False,True,False,True,False
3136,0,0,17,1,0,0,0,0,0,0,0,1,70.0,1144.5,1,False,False,True,False,True,False,False,True,False,True,False,False,True,False
3137,1,1,41,1,2,0,2,2,2,2,2,1,109.1,4454.25,0,True,False,False,False,False,True,False,True,False,True,False,False,True,False
3138,0,0,1,1,0,0,0,0,0,0,0,1,45.3,45.3,1,False,False,True,False,True,False,False,True,False,True,False,True,False,False
3139,0,0,2,0,1,0,0,0,2,0,0,0,29.85,75.6,1,True,False,False,False,True,False,False,False,True,True,False,True,False,False
3140,0,0,14,1,0,0,0,2,0,0,0,0,76.45,1117.55,0,False,False,True,False,True,False,False,False,True,True,False,False,True,False
3141,0,0,2,1,0,0,2,2,2,0,2,1,95.1,180.25,1,False,True,False,False,True,False,False,False,True,False,True,False,True,False
3142,0,0,1,1,0,1,1,1,1,1,1,0,19.8,19.8,1,False,False,False,True,True,False,False,False,True,True,False,False,False,True
3143,1,1,13,1,2,0,2,2,2,2,0,1,72.8,930.05,0,False,False,True,False,True,False,False,False,True,True,False,True,False,False
3144,0,0,6,1,0,1,1,1,1,1,1,0,18.95,110.15,0,False,False,False,True,True,False,False,False,True,True,False,False,False,True
3145,0,0,4,1,0,0,2,0,0,0,0,1,76.65,333.6,1,True,False,False,False,True,False,False,True,False,True,False,False,True,False
3146,1,1,5,1,0,0,2,0,2,2,2,1,99.15,465.05,1,False,False,False,True,True,False,False,True,False,True,False,False,True,False
3147,1,0,15,1,0,2,0,2,0,2,2,0,101.75,1669.4,0,False,False,True,False,True,False,False,True,False,True,False,False,True,False
3148,0,0,47,1,0,2,0,0,0,0,0,0,75.45,3545.1,0,False,True,False,False,True,False,False,True,False,True,False,False,True,False
3149,0,0,8,1,0,0,0,2,2,0,2,0,64.1,504.05,0,False,False,False,True,True,False,False,True,False,True,False,True,False,False
3150,0,0,17,0,1,0,0,0,0,0,0,1,25.65,440.2,0,False,False,False,True,True,False,False,False,True,True,False,True,False,False
3151,1,1,15,1,0,2,0,0,0,0,0,0,75.1,1151.55,0,False,False,False,True,True,False,False,False,True,True,False,False,True,False
3152,0,0,26,1,0,2,0,2,2,0,2,1,95.85,2475.35,0,True,False,False,False,False,True,False,True,False,True,False,False,True,False
3153,0,0,23,1,2,2,0,0,0,0,0,0,54.4,1249.25,0,False,False,True,False,True,False,False,True,False,True,False,True,False,False
3154,0,0,4,1,0,0,2,0,0,0,0,0,72.75,317.75,0,False,False,True,False,True,False,False,True,False,False,True,False,True,False
3155,0,1,29,1,0,1,1,1,1,1,1,0,19.85,535.05,0,False,False,False,True,False,True,False,False,True,True,False,False,False,True
3156,0,0,25,1,0,1,1,1,1,1,1,0,19.05,461.3,0,False,False,False,True,True,False,False,True,False,True,False,False,False,True
3157,0,0,9,1,0,0,0,0,0,0,0,0,44.95,431.0,1,False,False,False,True,True,False,False,False,True,True,False,True,False,False
3158,1,0,18,1,0,0,0,2,0,0,0,1,49.55,878.35,1,False,False,False,True,True,False,False,False,True,True,False,True,False,False
3159,0,0,3,1,2,0,0,0,0,2,2,1,94.85,335.75,0,False,False,True,False,True,False,False,False,True,False,True,False,True,False
3160,1,1,69,0,1,2,2,2,2,0,0,0,46.25,3121.4,0,True,False,False,False,False,False,True,True,False,True,False,True,False,False
3161,0,0,14,1,0,1,1,1,1,1,1,0,19.35,324.8,0,False,False,False,True,False,True,False,False,True,True,False,False,False,True
3162,0,0,19,1,2,0,0,0,0,2,2,0,69.6,1394.55,0,False,False,False,True,True,False,False,False,True,True,False,True,False,False
3163,0,0,39,1,2,0,2,0,0,0,2,0,90.7,3413.25,0,False,False,True,False,True,False,False,False,True,False,True,False,True,False
3164,0,0,31,1,0,0,2,2,0,2,2,1,101.4,3143.65,0,False,False,True,False,True,False,False,False,True,True,False,False,True,False
3165,1,1,24,1,0,1,1,1,1,1,1,0,20.25,439.75,0,False,False,False,True,False,True,False,False,True,True,False,False,False,True
3166,1,0,14,1,0,0,0,0,2,0,0,0,48.8,664.4,0,True,False,False,False,True,False,False,False,True,True,False,True,False,False
3167,1,0,64,1,0,2,2,2,2,0,2,1,74.35,4759.55,0,False,False,False,True,False,False,True,True,False,True,False,True,False,False
3168,0,0,50,1,0,1,1,1,1,1,1,1,19.35,1033.0,0,False,False,False,True,False,True,False,True,False,True,False,False,False,True
3169,1,1,52,1,0,0,2,2,2,2,0,1,68.75,3482.85,0,False,False,True,False,False,True,False,False,True,True,False,True,False,False
3170,0,0,28,1,2,0,2,0,0,2,2,0,100.2,2688.45,0,False,False,True,False,False,True,False,False,True,True,False,False,True,False
3171,0,0,21,1,0,1,1,1,1,1,1,1,20.85,435.25,0,False,True,False,False,False,False,True,True,False,True,False,False,False,True
3172,0,1,25,1,0,0,2,0,0,2,2,1,95.9,2448.75,1,False,False,True,False,True,False,False,False,True,True,False,False,True,False
3173,1,0,17,1,0,1,1,1,1,1,1,0,19.35,307.0,0,False,False,False,True,False,True,False,True,False,True,False,False,False,True
3174,1,0,58,0,1,0,0,0,0,2,2,1,45.0,2689.35,0,False,True,False,False,False,True,False,False,True,True,False,True,False,False
3175,1,0,17,1,0,0,0,0,0,0,2,0,81.5,1329.2,1,True,False,False,False,True,False,False,False,True,False,True,False,True,False
3176,1,0,51,1,2,1,1,1,1,1,1,0,25.5,1281.25,0,False,False,False,True,False,False,True,True,False,True,False,False,False,True
3177,1,1,72,0,1,2,0,2,2,2,0,0,48.9,3527.0,0,False,False,False,True,False,False,True,False,True,True,False,True,False,False
3178,1,0,52,1,0,2,0,0,0,2,0,0,84.1,4348.65,1,False,False,True,False,True,False,False,False,True,True,False,False,True,False
3179,0,0,27,1,0,1,1,1,1,1,1,1,19.6,561.15,0,False,False,False,True,False,False,True,True,False,True,False,False,False,True
3180,0,0,3,1,0,1,1,1,1,1,1,0,20.0,63.6,0,False,False,False,True,True,False,False,True,False,True,False,False,False,True
3181,1,0,64,1,2,2,2,2,2,0,2,1,81.3,5129.3,0,False,False,False,True,False,False,True,True,False,True,False,True,False,False
3182,1,0,45,1,0,0,0,0,2,2,2,1,95.2,4285.8,0,False,True,False,False,False,False,True,True,False,True,False,False,True,False
3183,1,0,3,0,1,0,0,0,0,2,0,1,36.45,93.7,1,False,False,False,True,True,False,False,False,True,False,True,True,False,False
3184,1,0,71,1,2,0,2,2,2,2,2,1,83.3,5894.5,0,False,True,False,False,False,False,True,True,False,True,False,True,False,False
3185,0,0,1,0,1,0,0,0,0,0,0,0,25.05,25.05,1,False,False,False,True,True,False,False,True,False,False,True,True,False,False
3186,1,1,58,1,0,1,1,1,1,1,1,0,20.3,1160.75,0,False,True,False,False,False,False,True,True,False,True,False,False,False,True
3187,1,1,34,1,0,0,2,2,0,2,0,1,89.85,3091.75,0,False,False,True,False,True,False,False,False,True,True,False,False,True,False
3188,0,0,8,1,0,2,0,0,0,0,0,1,49.85,365.55,1,False,False,True,False,True,False,False,True,False,True,False,True,False,False
3189,1,1,15,1,0,1,1,1,1,1,1,0,19.8,272.95,0,False,False,False,True,True,False,False,True,False,True,False,False,False,True
3190,1,1,66,0,1,0,0,2,2,2,2,0,54.65,3632.0,0,True,False,False,False,False,False,True,False,True,True,False,True,False,False
3191,0,0,12,0,1,0,2,0,0,0,0,1,29.35,381.2,0,False,True,False,False,True,False,False,False,True,False,True,True,False,False
3192,0,0,58,1,0,1,1,1,1,1,1,1,19.15,1035.5,0,True,False,False,False,False,False,True,False,True,True,False,False,False,True
3193,1,1,3,1,0,1,1,1,1,1,1,0,19.1,52.0,0,False,False,False,True,False,False,True,True,False,True,False,False,False,True
3194,1,0,43,0,1,0,2,2,0,2,2,0,55.55,2342.2,1,False,True,False,False,True,False,False,True,False,False,True,True,False,False
3195,0,0,9,1,0,0,2,2,0,0,0,0,80.55,653.9,0,False,False,True,False,True,False,False,True,False,True,False,False,True,False
3196,0,0,3,1,0,1,1,1,1,1,1,0,20.25,71.2,0,False,False,False,True,False,True,False,True,False,True,False,False,False,True
3197,1,1,22,1,0,0,2,0,0,2,2,1,69.5,1498.2,1,True,False,False,False,False,True,False,True,False,True,False,True,False,False
3198,1,0,40,1,2,0,2,2,0,2,2,1,106.0,4178.65,0,True,False,False,False,False,True,False,False,True,True,False,False,True,False
3199,0,0,68,1,2,1,1,1,1,1,1,0,25.5,1821.8,0,True,False,False,False,False,False,True,True,False,True,False,False,False,True
3200,1,0,54,1,2,0,2,2,0,2,2,1,104.3,5278.15,1,False,False,True,False,True,False,False,False,True,True,False,False,True,False
3201,0,0,50,1,2,0,2,0,2,2,2,1,79.6,4024.2,0,False,False,False,True,False,False,True,True,False,True,False,True,False,False
3202,0,0,1,1,0,0,0,0,0,0,2,1,55.25,55.25,0,False,False,True,False,True,False,False,False,True,True,False,True,False,False
